Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW20,OUT045,1953.518859
NCO55,OUT049,1642.674525
FDX48,OUT046,2414.227347
FDU48,OUT046,1999.097032
FDR48,OUT019,291.4545882
FDK27,OUT013,2003.424594
FDT35,OUT013,2619.384707
FDN12,OUT049,1642.674525
NCE31,OUT019,178.0961978
FDL21,OUT017,651.766632
FDV56,OUT017,1647.844283
FDR16,OUT017,3286.171755
NCP41,OUT049,1693.192275
FDJ27,OUT013,1658.859611
FDA07,OUT017,1996.14641
FDK55,OUT049,1380.871114
FDM33,OUT049,3525.543287
FDY46,OUT046,2998.299571
FDD36,OUT046,1828.129607
FDB12,OUT027,2637.272218
FDF28,OUT019,242.518093
NCE07,OUT019,277.8446018
FDW50,OUT027,4186.770905
NCW18,OUT017,3731.848139
NCJ17,OUT019,257.1303157
DRZ24,OUT010,215.8872814
FDS07,OUT035,1867.073177
NCW05,OUT010,228.6902165
FDZ22,OUT018,1083.005383
FDK02,OUT046,1832.316452
FDZ45,OUT027,5027.909192
FDL25,OUT046,1460.473731
FDS08,OUT045,2739.531895
NCZ42,OUT027,5745.529276
FDX57,OUT035,1551.63863
FDF21,OUT046,2998.299571
FDJ56,OUT018,1371.914555
FDX10,OUT013,599.8476315
DRG48,OUT035,2471.776771
DRN37,OUT046,2618.005414
NCY41,OUT018,399.3422712
FDN28,OUT045,1589.060122
FDE34,OUT045,2889.515471
FDR10,OUT045,2560.645995
FDC32,OUT017,1460.473731
DRG13,OUT046,2611.367933
FDP59,OUT049,1641.906022
NCT53,OUT010,329.1803128
FDL57,OUT027,5872.735411
FDN32,OUT010,430.8638261
FDK09,OUT018,3324.145186
FDA52,OUT010,355.2334225
FDC57,OUT049,2998.299571
FDI09,OUT035,3841.495063
NCB07,OUT046,3000.447367
FDP26,OUT035,1628.900889
FDP40,OUT027,2635.124422
FDL15,OUT013,2411.549936
FDV07,OUT046,1647.372734
FDS03,OUT017,1014.420282
FDE50,OUT049,2991.255082
FDQ15,OUT017,1307.617027
FDQ33,OUT010,291.4545882
FDT22,OUT013,797.7254107
DRO35,OUT035,1867.653048
FDJ41,OUT049,3995.759999
FDQ27,OUT035,1681.100767
FDC26,OUT017,1733.607283
NCF43,OUT027,3433.727412
NCR50,OUT035,2465.558387
FDE39,OUT018,1697.291826
FDN49,OUT027,1039.71987
DRG11,OUT035,1667.800231
NCA18,OUT049,1820.812052
FDM36,OUT018,2526.935397
FDW32,OUT017,1326.8101
NCQ18,OUT010,200.8840272
FDX14,OUT027,2159.827559
FDD46,OUT017,2416.375143
FDI34,OUT019,492.3894339
NCJ17,OUT035,1323.696067
FDB52,OUT035,4036.224573
FDV55,OUT018,2159.145319
FDC57,OUT046,2998.299571
FDB29,OUT046,1820.812052
NCO43,OUT035,1625.68996
FDG44,OUT045,762.9562036
FDJ34,OUT045,1963.724615
FDH40,OUT049,1291.431941
NCD07,OUT027,2635.124422
FDB41,OUT017,742.1195438
FDH47,OUT018,1321.85331
DRK37,OUT035,3041.551021
FDM25,OUT019,355.2334225
NCX06,OUT045,2994.406529
NCS05,OUT017,2051.762578
FDS39,OUT045,2082.144461
FDC47,OUT027,5701.670543
FDG20,OUT013,2800.48122
DRL23,OUT017,1651.433829
FDY33,OUT013,2502.32713
NCH18,OUT045,3673.04661
FDX47,OUT035,2458.85809
NCB06,OUT045,2454.643496
FDP36,OUT049,757.7895724
FDW44,OUT018,2526.935397
NCU41,OUT018,2727.023668
NCS17,OUT046,1510.6571
FDD46,OUT035,2432.535417
FDE45,OUT017,2798.333424
FDI09,OUT017,3696.068996
NCJ54,OUT010,476.7122023
NCA29,OUT018,2532.701793
NCN41,OUT027,3317.968828
FDY34,OUT035,2662.698974
NCG55,OUT035,1864.063502
DRM49,OUT046,653.2886817
NCB42,OUT049,1867.259216
FDE58,OUT045,1762.010524
DRJ25,OUT013,737.4275245
FDS47,OUT010,243.1997535
FDY21,OUT049,3000.447367
NCI54,OUT013,1640.526728
FDO24,OUT017,2502.32713
FDY43,OUT035,2842.393865
FDF35,OUT018,1504.054104
NCP29,OUT019,147.7275783
FDN28,OUT027,2632.173801
FDJ50,OUT018,563.5564041
FDQ14,OUT027,3822.341877
FDC37,OUT035,1733.910651
FDN08,OUT046,1822.959849
FDD04,OUT035,2167.088739
FDW34,OUT018,3275.356545
FDP04,OUT017,992.9717736
NCG07,OUT017,2998.299571
NCN14,OUT018,2813.617124
FDJ16,OUT045,784.6103435
NCM42,OUT045,1587.968136
NCF19,OUT046,743.6129678
FDY21,OUT018,2813.617124
FDY19,OUT035,1864.063502
FDV09,OUT045,2369.723792
FDA28,OUT013,2024.091138
FDC38,OUT018,1821.116952
FDL28,OUT045,3683.332154
NCH43,OUT049,3286.171755
NCN53,OUT045,564.5308797
NCW05,OUT017,1642.796648
NCO30,OUT018,2733.742558
FDT04,OUT019,77.85109362
FDB27,OUT018,2741.01133
NCK07,OUT013,2615.857618
NCA53,OUT013,810.5474045
FDB33,OUT018,2235.622321
FDU37,OUT017,1296.090335
FDR13,OUT035,1874.964833
FDE45,OUT049,2798.333424
FDV37,OUT017,3005.105762
FDX44,OUT019,249.5204399
NCL06,OUT017,3956.644921
FDJ28,OUT045,2953.796016
FDX55,OUT049,3284.023959
NCK17,OUT018,422.644038
FDH52,OUT035,1025.376745
FDN13,OUT027,2435.185448
FDK44,OUT018,2613.650977
FDU16,OUT046,1285.255174
FDZ07,OUT017,907.395527
NCN06,OUT027,4214.130548
FDH02,OUT010,235.0869559
NCW18,OUT045,3686.873035
FDH57,OUT013,1999.097032
FDV35,OUT045,2369.948679
NCU29,OUT013,2453.913212
NCP02,OUT046,854.9645999
FDN44,OUT013,2514.477307
FDX03,OUT018,421.3126384
FDR11,OUT010,302.2462283
FDA36,OUT046,3005.171237
FDP58,OUT027,5291.773302
FDH31,OUT045,1463.436721
FDH34,OUT035,3038.600399
FDS13,OUT035,4044.490823
FDT01,OUT018,2961.867752
FDY09,OUT049,2811.55678
FDV33,OUT027,5885.149776
NCW29,OUT010,241.8312256
NCN17,OUT045,1585.918644
FDX01,OUT046,1805.608464
FDL03,OUT049,3019.541648
DRL59,OUT049,845.8217994
DRM11,OUT027,5875.515966
FDA43,OUT049,2998.299571
FDZ56,OUT010,351.978922
FDI44,OUT018,1157.344384
FDB50,OUT013,1281.160997
FDU15,OUT019,66.84848838
NCJ19,OUT019,97.3475541
FDD48,OUT013,1817.861431
NCW42,OUT035,3733.839673
FDL24,OUT017,2811.55678
NCB30,OUT013,3011.522927
FDK25,OUT013,2800.48122
FDW28,OUT049,3000.447367
FDD47,OUT017,2800.48122
FDK16,OUT019,183.4791715
FDW37,OUT046,1465.132126
FDA48,OUT035,3670.969355
FDA14,OUT017,2384.293437
FDV15,OUT013,1658.859611
FDN22,OUT049,3807.52498
NCD55,OUT045,599.4862325
FDY43,OUT013,2722.069954
NCU05,OUT017,1285.377298
FDF10,OUT035,2432.535417
FDR39,OUT018,2757.951207
FDG40,OUT013,584.7063471
FDZ28,OUT019,243.8568981
FDE02,OUT045,1417.326369
FDU60,OUT049,2798.333424
FDM21,OUT013,3954.497125
FDV52,OUT019,215.8872814
NCW06,OUT013,2998.299571
FDX36,OUT035,3713.137273
FDT35,OUT027,4440.984856
NCL19,OUT010,268.0174037
NCD31,OUT046,2625.665907
FDE53,OUT019,298.4655553
FDW58,OUT019,202.9691531
DRF48,OUT046,3012.125996
FDW57,OUT035,2816.641494
DRH13,OUT017,1620.664745
FDT33,OUT013,2719.922158
DRK47,OUT027,5700.99372
FDY22,OUT010,307.5079668
FDC35,OUT019,410.4278304
FDO03,OUT013,3863.836232
FDF24,OUT045,1264.863334
FDF56,OUT018,2613.650977
FDD28,OUT013,847.7936974
FDG53,OUT027,3419.900987
FDO27,OUT019,134.4090863
NCF54,OUT018,2526.935397
FDC20,OUT027,1429.591618
FDU10,OUT046,645.6437802
DRA24,OUT018,2228.781307
FDA02,OUT010,213.1392194
FDG10,OUT017,775.6536494
FDW39,OUT010,393.2486615
FDP04,OUT019,108.1277775
NCM55,OUT013,2999.108562
FDG47,OUT045,3803.668292
NCU41,OUT017,2998.421695
NCK31,OUT017,764.8775363
FDZ46,OUT045,1583.872996
FDU13,OUT027,3872.132114
NCF19,OUT045,704.5727908
NCJ43,OUT013,2811.55678
NCJ05,OUT045,2355.547942
FDS04,OUT027,3319.9945
FDX28,OUT010,196.2265873
FDB41,OUT027,1196.851245
FDG53,OUT046,2130.400045
FDL15,OUT010,311.777029
FDQ08,OUT049,1007.450368
DRN36,OUT013,1508.38718
FDI46,OUT013,3845.451919
FDG16,OUT027,5291.773302
FDV32,OUT013,983.3058575
FDF44,OUT010,243.8568981
FDK04,OUT018,632.2013867
NCA41,OUT013,2995.471073
FDD51,OUT017,623.3547719
NCZ53,OUT045,2951.732381
FDP01,OUT027,3849.70152
FDY25,OUT049,2927.657395
FDB17,OUT018,2526.935397
NCV54,OUT018,1653.669787
FDJ32,OUT017,992.0584295
FDA37,OUT049,1977.75457
FDG35,OUT035,2855.787889
NCM05,OUT018,3471.133184
FDG45,OUT046,3297.850384
FDH28,OUT013,636.8912083
NCE18,OUT049,3857.130548
FDH38,OUT045,1767.768089
FDR56,OUT013,3000.447367
FDH17,OUT027,2368.445087
FDD39,OUT049,3294.588683
FDB41,OUT049,742.1195438
NCR53,OUT046,3592.827119
FDX46,OUT017,806.4779827
FDV28,OUT049,611.2451614
FDA08,OUT018,2339.969907
FDH45,OUT017,653.2886817
NCS38,OUT010,225.2429306
FDD40,OUT010,424.8645858
DRM59,OUT035,2471.058436
NCJ43,OUT018,2533.304862
NCN29,OUT013,820.7847237
NCC19,OUT045,2952.64161
FDR56,OUT035,3042.360012
FDZ43,OUT049,3772.070606
FDJ32,OUT010,142.3988705
DRH03,OUT017,1413.975858
NCZ54,OUT035,2544.239774
FDE26,OUT017,2421.033538
FDS03,OUT045,986.3758767
DRZ24,OUT019,215.8872814
FDO48,OUT027,5376.725429
FDW39,OUT049,2795.656013
NCK05,OUT049,1037.848217
NCK30,OUT017,3954.497125
FDT27,OUT018,3385.572948
FDS08,OUT019,355.2334225
NCJ19,OUT049,847.7229374
FDC58,OUT045,608.5135334
DRE37,OUT013,3000.447367
FDW02,OUT035,1997.998404
FDJ02,OUT010,293.9651865
FDX09,OUT045,2739.531895
FDT31,OUT010,431.938444
FDI24,OUT049,2800.48122
FDY09,OUT045,2753.35832
FDV28,OUT045,594.8174594
DRM47,OUT049,3001.889116
FDT52,OUT019,496.2576245
FDI48,OUT018,582.5740517
FDY55,OUT017,4006.98241
FDU48,OUT013,1999.097032
FDN25,OUT045,818.4213799
FDP20,OUT049,1999.097032
FDJ15,OUT013,3116.784918
FDD04,OUT018,1838.383356
FDY58,OUT045,3673.04661
FDR37,OUT018,2727.710535
FDF44,OUT013,1999.097032
FDD32,OUT045,1256.500541
FDR57,OUT017,2428.525321
DRG39,OUT027,1419.939103
FDX15,OUT017,2518.512216
DRN37,OUT045,2565.709972
FDW40,OUT027,3444.895093
FDB32,OUT049,1465.64349
FDM40,OUT018,2075.276293
FDE39,OUT027,3276.070893
DRH49,OUT017,1284.041151
FDT46,OUT049,743.2294749
NCF06,OUT035,4141.312342
FDP07,OUT017,3000.447367
FDC04,OUT013,3725.848898
FDZ32,OUT017,1640.526728
FDD50,OUT045,2757.333857
FDU56,OUT017,2998.299571
FDV34,OUT017,1074.749953
NCY41,OUT013,599.9697552
NCK18,OUT046,2618.239599
DRH25,OUT049,767.004904
FDT57,OUT046,3746.146113
FDV56,OUT018,1417.199118
FDV12,OUT045,1469.448012
FDN52,OUT017,1321.191532
FDX38,OUT035,724.9110149
FDE47,OUT018,1775.908827
NCO07,OUT013,3297.839262
FDV09,OUT027,3863.999494
FDZ23,OUT019,405.0046624
DRH51,OUT018,1179.706606
NCY54,OUT045,2752.675462
DRG49,OUT013,3732.65713
NCC19,OUT049,3000.447367
NCV53,OUT045,3725.712156
FDZ47,OUT019,203.3707335
NCO26,OUT018,1599.771644
NCP02,OUT045,953.0182525
NCW30,OUT018,3514.415624
NCN55,OUT046,3731.848139
FDB20,OUT010,239.6099759
DRL11,OUT013,2503.768879
DRD60,OUT045,2980.108555
FDW14,OUT010,242.3438142
FDL27,OUT010,141.549744
FDU09,OUT018,649.7641831
DRH36,OUT027,1942.554166
FDP34,OUT027,3851.849316
FDE04,OUT017,2812.631398
FDZ57,OUT027,3317.846704
FDF02,OUT010,196.1867726
FDG28,OUT045,3683.332154
NCI31,OUT046,600.0774807
FDT43,OUT013,726.306999
FDU20,OUT046,2006.414587
FDD53,OUT013,648.9170244
FDW15,OUT045,2363.033951
NCT53,OUT045,2441.499928
NCG55,OUT027,2587.69283
FDD48,OUT035,1861.112881
FDG47,OUT049,3856.788098
FDI21,OUT017,992.0584295
FDT27,OUT017,3842.064541
DRO35,OUT013,1824.401598
FDD33,OUT017,3785.897031
FDC04,OUT035,3898.366141
FDY34,OUT013,2619.447524
DRJ49,OUT049,2013.395006
FDE05,OUT049,2411.276725
FDU31,OUT017,3297.247315
NCN19,OUT027,5022.162357
FDK56,OUT027,5016.230563
FDK58,OUT017,1640.526728
NCJ42,OUT035,1691.095733
FDZ34,OUT027,5016.230563
FDA52,OUT018,2544.472543
NCR29,OUT013,832.3687981
FDT48,OUT035,3305.532927
DRJ51,OUT019,500.8063614
NCS54,OUT046,2806.413014
FDV01,OUT035,2462.946182
DRG51,OUT027,4094.89516
NCG42,OUT013,1999.097032
FDA51,OUT049,1793.025939
FDV19,OUT010,328.3157056
NCT18,OUT045,2980.108555
NCS41,OUT045,2939.620166
FDO03,OUT046,3839.916745
FDL12,OUT010,140.5858201
FDY37,OUT010,244.0657693
FDI58,OUT049,1460.473731
FDT28,OUT018,2159.145319
NCC42,OUT010,243.9790218
FDO01,OUT017,2013.395006
FDJ02,OUT013,2432.109097
FDQ04,OUT018,442.8835957
DRL47,OUT013,2002.686578
FDZ32,OUT035,1683.778178
FDC35,OUT035,3393.267546
FDX14,OUT045,1095.196842
FDZ35,OUT013,1674.415438
FDL14,OUT013,2415.93512
FDO04,OUT049,845.9619893
DRK11,OUT017,2425.896483
FDB44,OUT018,2998.414787
FDZ50,OUT049,3008.864295
FDI12,OUT027,2279.476646
FDU43,OUT017,3772.070606
FDD58,OUT010,191.8989713
FDB27,OUT017,3006.716498
FDB04,OUT018,1110.986173
NCO17,OUT013,1900.457576
FDL12,OUT017,812.6547492
DRJ13,OUT049,2500.179333
FDD57,OUT045,1456.903206
FDW19,OUT035,1683.778178
DRD27,OUT018,1293.274143
FDH27,OUT027,3822.341877
NCW30,OUT027,5880.006011
FDR40,OUT018,1051.601338
FDG05,OUT013,2502.32713
NCY41,OUT019,69.79431535
FDI38,OUT018,2956.907332
FDR20,OUT046,645.8978917
FDE09,OUT017,1647.844283
FDN50,OUT019,179.7557512
DRF27,OUT045,2324.299096
DRF51,OUT013,534.2967665
NCO02,OUT019,187.4642093
FDB51,OUT027,1681.776816
FDJ50,OUT013,769.6091398
FDN52,OUT013,1302.417466
FDX14,OUT013,1246.568692
FDT27,OUT019,552.0613714
FDV10,OUT013,637.0205382
FDU33,OUT046,653.2886817
FDU58,OUT046,3011.522927
NCP42,OUT027,5028.38074
FDL51,OUT027,5286.200532
DRH15,OUT027,1096.822369
FDU16,OUT017,1311.170038
FDW15,OUT017,2411.549936
FDQ44,OUT045,1940.295503
NCI06,OUT027,4585.663874
DRK23,OUT019,508.8802578
FDC28,OUT035,1683.778178
NCY17,OUT019,156.7583852
NCV05,OUT018,2156.316821
FDM34,OUT019,243.8568981
DRD60,OUT027,5054.693279
FDT38,OUT046,1290.699424
FDQ57,OUT018,2164.911715
FDE59,OUT027,966.6426224
NCM43,OUT046,2514.477307
DRI51,OUT049,2781.800727
NCG30,OUT017,2001.244828
NCK54,OUT035,1868.569841
FDQ16,OUT019,261.2568617
FDI36,OUT013,2998.299571
FDX16,OUT027,3849.70152
FDA34,OUT046,2812.631398
FDJ48,OUT018,3275.356545
FDU47,OUT035,2018.784396
FDS39,OUT046,2140.94599
FDD11,OUT046,3930.138691
FDM16,OUT027,1942.554166
FDU56,OUT018,2767.512057
FDQ32,OUT017,1999.097032
DRK35,OUT013,639.6717627
FDA58,OUT049,3696.068996
DRG48,OUT019,267.4143347
FDT59,OUT010,502.5713661
FDQ31,OUT019,180.0045702
FDS51,OUT018,784.1806058
FDW32,OUT027,2277.929994
FDI15,OUT027,5924.529084
NCV30,OUT017,996.8963909
DRG25,OUT049,3012.597545
FDT02,OUT013,508.2329727
FDO33,OUT027,2589.840626
FDP38,OUT035,781.2061845
FDZ45,OUT035,3042.360012
NCA54,OUT027,4585.663874
FDU33,OUT017,690.1078788
FDN58,OUT017,3731.848139
FDI05,OUT045,1146.412067
FDM57,OUT019,235.5864414
NCS42,OUT027,2279.476646
FDB57,OUT045,3527.104419
FDC03,OUT045,2960.34831
FDZ58,OUT013,1959.13725
NCK29,OUT045,1953.561195
NCR53,OUT045,3545.021361
FDE26,OUT027,3872.132114
FDU52,OUT049,2414.227347
FDE41,OUT027,2181.010436
FDU38,OUT018,2755.875906
FDA52,OUT017,2800.48122
FDW46,OUT046,998.235196
DRI59,OUT035,3814.58102
FDT38,OUT035,1314.554443
FDL33,OUT018,2813.617124
FDQ01,OUT027,5770.865637
FDJ08,OUT046,3000.447367
FDQ47,OUT049,607.1917455
NCZ18,OUT013,3807.52498
FDE29,OUT017,998.235196
FDF10,OUT027,3851.849316
FDC48,OUT049,1286.168518
FDY58,OUT013,3731.848139
NCX30,OUT010,507.0426257
FDV11,OUT013,2801.860513
FDT46,OUT046,743.2294749
DRD01,OUT019,107.7548556
FDQ11,OUT013,3955.306116
NCM41,OUT017,1458.448059
NCC55,OUT013,591.1037363
FDG45,OUT027,5291.773302
NCQ54,OUT049,2733.748583
FDM34,OUT045,1941.104494
FDD17,OUT019,490.2416376
FDN38,OUT027,5770.865637
FDB53,OUT018,2165.514784
NCL06,OUT035,4127.823359
NCV18,OUT019,251.1761091
FDX25,OUT013,3057.394903
FDB39,OUT046,802.8259353
FDC33,OUT049,3000.447367
NCO14,OUT018,418.4722989
FDA58,OUT027,5701.670543
NCQ02,OUT017,3079.585185
NCR53,OUT017,3696.19112
FDN52,OUT046,1321.191532
FDG26,OUT046,3934.843899
FDE23,OUT027,1309.316697
DRI37,OUT013,836.6972918
DRH37,OUT018,2344.459591
FDO01,OUT035,2056.646456
FDK45,OUT049,1820.812052
FDP23,OUT049,3285.403252
FDM33,OUT035,3457.350193
FDD36,OUT017,1966.454805
FDL56,OUT017,1317.346804
FDT27,OUT010,536.3841398
FDG52,OUT017,651.1408855
NCL42,OUT035,3904.365381
DRJ24,OUT046,3000.447367
FDV38,OUT046,761.0666995
FDT35,OUT045,2764.3403
FDY51,OUT045,3254.551084
FDC37,OUT017,1640.526728
NCP43,OUT013,2932.222811
FDO33,OUT045,1594.868767
FDW04,OUT018,1775.908827
NCC31,OUT046,2428.525321
FDK22,OUT049,3297.247315
FDJ50,OUT017,846.8906483
FDV13,OUT017,1388.20692
DRL60,OUT017,2427.450703
FDW03,OUT017,1644.092254
FDY27,OUT035,2822.101555
FDB39,OUT027,1419.939103
FDU59,OUT045,2455.900666
FDZ57,OUT049,2024.091138
FDO21,OUT049,3611.569939
FDS43,OUT018,2733.271009
FDU28,OUT010,405.0046624
FDC51,OUT010,258.921337
FDW16,OUT010,177.2451529
FDP32,OUT010,243.8568981
FDB60,OUT019,402.8568661
NCQ30,OUT046,1965.380187
FDD26,OUT049,2979.104905
FDI44,OUT045,1263.387535
DRH23,OUT046,830.9359986
FDO44,OUT046,1642.674525
FDG04,OUT046,3005.171237
FDM32,OUT027,2411.545582
FDM09,OUT013,2800.48122
FDZ47,OUT013,1584.586307
FDM40,OUT027,3422.048783
FDY48,OUT017,1620.664745
NCM30,OUT045,610.342571
FDX36,OUT010,452.3439223
DRF03,OUT017,601.2937027
FDN51,OUT049,4105.311101
FDM57,OUT049,1291.431941
FDB35,OUT049,1458.325935
FDY13,OUT027,2198.342612
FDA37,OUT017,2003.755427
NCX53,OUT017,2183.065591
FDD59,OUT018,1087.843344
FDX10,OUT019,73.82755912
FDC03,OUT018,2743.159126
FDW43,OUT035,3855.048304
FDW10,OUT046,2800.48122
FDY14,OUT027,5885.06541
FDV43,OUT045,651.0677018
FDO40,OUT013,2411.276725
FDP46,OUT027,2409.066242
NCE43,OUT019,358.5209982
FDD05,OUT035,2009.706254
FDJ60,OUT010,329.058189
DRE27,OUT018,1347.673504
FDO11,OUT035,4012.870744
DRG11,OUT027,2620.48528
FDK33,OUT010,475.2861339
DRM23,OUT045,2735.888524
FDJ02,OUT027,3883.207674
NCZ05,OUT045,1581.847323
NCL30,OUT013,1999.097032
FDZ19,OUT018,2613.650977
FDM45,OUT049,2001.244828
FDO36,OUT046,2812.159849
NCK31,OUT045,705.925896
DRJ37,OUT045,2355.425818
FDP24,OUT018,1750.813622
FDF46,OUT013,1822.959849
FDX46,OUT019,102.0574507
NCL18,OUT045,2952.64161
FDJ26,OUT013,3290.83015
FDJ07,OUT045,1765.576049
FDY15,OUT013,2386.441233
DRG01,OUT045,1118.953985
FDF58,OUT045,947.7132134
FDZ14,OUT019,233.3900987
FDP31,OUT049,998.235196
FDH45,OUT013,638.3593432
FDA09,OUT010,421.1862183
FDW31,OUT035,3041.551021
FDA57,OUT046,647.1119152
NCE55,OUT035,2816.641494
FDC17,OUT019,474.2115159
FDC59,OUT013,977.129091
FDA22,OUT013,2722.069954
FDK52,OUT035,3763.883433
NCM26,OUT046,2428.525321
NCT53,OUT035,2659.231191
FDW45,OUT018,2159.145319
NCI18,OUT035,3815.299354
FDE38,OUT018,2298.462452
FDF08,OUT019,180.0045702
FDY58,OUT010,475.3733973
FDF58,OUT019,141.1644184
FDX39,OUT017,3287.082261
FDB44,OUT049,3304.057645
FDF28,OUT013,1999.097032
FDE39,OUT013,1776.461975
FDT37,OUT018,3361.092536
FDZ45,OUT017,3253.100374
FDO40,OUT035,2454.528175
FDM57,OUT027,2213.102066
DRG36,OUT017,2800.48122
FDY36,OUT010,182.1171704
DRL60,OUT027,3862.924876
FDS25,OUT019,252.1458812
DRF49,OUT027,2637.272218
FDP16,OUT045,3673.04661
FDS60,OUT049,2932.222811
FDU15,OUT027,1007.04862
FDK43,OUT046,2009.642977
FDN25,OUT046,854.9645999
FDE53,OUT049,1646.769665
FDB22,OUT013,2416.375143
FDE39,OUT017,1914.787172
FDX35,OUT035,3867.247434
NCG54,OUT049,2800.48122
FDH27,OUT035,2427.544887
NCK42,OUT013,3298.321933
FDS25,OUT049,1621.332062
FDI10,OUT018,2529.083193
FDU35,OUT035,1627.878245
FDI04,OUT017,3254.439179
DRK23,OUT035,4019.410912
FDB53,OUT019,277.6852132
FDY02,OUT049,3927.13491
FDM60,OUT035,673.1918277
NCJ31,OUT010,615.735885
DRP35,OUT017,1984.45789
NCQ30,OUT018,1781.675223
DRL11,OUT010,297.849371
FDU01,OUT013,3011.037556
FDR39,OUT035,2995.41896
FDO08,OUT046,2611.367933
FDC02,OUT045,3882.533084
NCZ29,OUT035,2043.279597
FDF29,OUT010,241.7091018
FDZ23,OUT017,2999.108562
NCU53,OUT018,2340.092031
NCW30,OUT013,3962.576716
NCM26,OUT027,3863.999494
FDV50,OUT027,3292.634857
FDW15,OUT049,2411.549936
FDI35,OUT027,5054.693279
FDO11,OUT017,3840.353501
FDN48,OUT046,1458.325935
NCA17,OUT049,2414.349471
NCN54,OUT013,1265.382077
FDP22,OUT013,737.4275245
NCB54,OUT035,2042.470606
FDD08,OUT045,540.7069403
DRM48,OUT010,69.45692743
FDG41,OUT027,2637.272218
FDE44,OUT027,1315.493463
FDE26,OUT035,2462.946182
NCS38,OUT013,1827.658058
NCJ54,OUT018,3281.72601
FDI40,OUT019,187.5048435
FDN45,OUT018,3285.523923
FDU43,OUT046,3772.070606
FDI04,OUT010,405.8276665
NCC07,OUT018,1390.019581
NCC07,OUT019,198.736231
NCD18,OUT045,3675.194406
FDU55,OUT035,4215.278795
FDX59,OUT035,625.4437039
FDR52,OUT049,3000.447367
NCP17,OUT013,1009.357996
FDQ32,OUT045,1950.581047
NCT17,OUT049,2998.421695
FDO10,OUT049,818.0874586
FDE32,OUT049,608.6002035
FDN44,OUT045,2455.675779
FDH02,OUT035,1417.795499
FDK60,OUT013,1584.586307
FDS24,OUT019,235.5864414
FDL03,OUT010,409.7399777
FDB46,OUT027,5291.773302
FDO48,OUT049,3641.707494
FDZ39,OUT049,1644.092254
FDT02,OUT027,953.1058346
FDC50,OUT013,1465.132126
FDP39,OUT035,781.6589622
DRG15,OUT018,680.9046841
FDP10,OUT018,1504.054104
FDF53,OUT027,5056.841075
FDN34,OUT045,2749.817439
FDK02,OUT045,1958.097465
FDC23,OUT045,2753.829869
FDJ10,OUT019,243.8568981
FDE53,OUT035,1690.021115
FDR25,OUT035,4201.39175
FDW50,OUT046,2583.58182
FDS09,OUT049,752.356863
FDW49,OUT010,359.8918171
FDU51,OUT046,2816.666306
FDF28,OUT018,1775.908827
NCY30,OUT018,2532.701793
FDD44,OUT045,3964.148148
FDX09,OUT017,2798.333424
NCF30,OUT013,2001.244828
FDZ50,OUT019,413.4215899
FDW37,OUT013,1401.696319
FDD11,OUT049,3769.849748
DRH39,OUT018,1066.123852
FDA36,OUT049,3005.171237
NCG43,OUT049,1460.473731
FDF02,OUT035,1689.245564
FDP57,OUT027,2635.124422
NCE42,OUT017,3739.927729
NCR38,OUT027,5766.207242
FDP03,OUT019,264.1793389
FDO51,OUT035,677.7528194
NCQ42,OUT046,1999.097032
NCM41,OUT046,1458.448059
FDH48,OUT027,2206.925299
DRF60,OUT046,3731.848139
FDJ27,OUT035,1675.019885
FDQ14,OUT013,2384.293437
FDN27,OUT017,1823.906029
NCQ02,OUT046,3002.082281
FDJ33,OUT049,2001.244828
FDP07,OUT027,5016.230563
DRE01,OUT049,3696.068996
FDU36,OUT045,1533.213798
FDL28,OUT017,3731.848139
NCX53,OUT046,2210.517117
FDZ39,OUT013,1644.092254
NCP42,OUT013,3012.597545
FDJ14,OUT035,1323.231884
FDK04,OUT049,847.1760128
NCC19,OUT017,3000.447367
FDS09,OUT018,582.7353151
FDZ02,OUT046,1538.088433
FDD35,OUT018,1774.694804
NCY42,OUT017,2428.525321
FDB05,OUT045,3648.263238
FDF20,OUT035,3041.551021
NCO41,OUT018,1330.407562
FDC40,OUT027,2153.650793
FDV58,OUT045,2952.64161
FDZ57,OUT045,1950.581047
DRM35,OUT046,2803.261774
DRN36,OUT018,1235.137731
FDQ13,OUT046,1284.608529
DRO35,OUT010,217.3290309
NCD43,OUT035,1686.787853
FDA51,OUT018,1660.098376
NCX17,OUT027,5701.792666
NCZ17,OUT049,651.9426705
FDR11,OUT027,4104.321242
FDW34,OUT049,3731.848139
FDN50,OUT017,1469.227266
FDS09,OUT046,752.356863
FDS48,OUT018,2164.911715
FDL44,OUT049,2508.258924
DRF48,OUT018,2726.901544
FDA14,OUT018,2154.654793
NCD30,OUT049,1514.630117
FDI16,OUT017,752.356863
NCG06,OUT035,4140.237724
DRZ24,OUT035,2003.197691
NCS17,OUT045,1412.790098
FDB37,OUT045,3707.206945
FDE10,OUT035,2043.157473
FDC57,OUT045,2949.783586
FDM12,OUT018,2729.04934
FDE24,OUT049,2001.244828
FDW22,OUT045,3232.557352
DRD01,OUT027,1358.197762
NCZ18,OUT027,5909.504076
FDN49,OUT045,634.0616851
FDR22,OUT035,1871.381057
FDV08,OUT019,102.7433321
FDY39,OUT046,2995.62216
FDV36,OUT049,2012.320388
FDO60,OUT045,654.467752
FDU04,OUT027,3324.71837
FDR20,OUT027,1308.102673
FDW19,OUT019,259.9180567
