Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW20,OUT045,1974.925819
NCO55,OUT049,1659.248467
FDX48,OUT046,2407.882603
FDU48,OUT046,2017.584427
FDR48,OUT019,274.8904152
FDK27,OUT013,2026.151711
FDT35,OUT013,2591.519068
FDN12,OUT049,1659.248467
NCE31,OUT019,217.8543224
FDL21,OUT017,649.3050317
FDV56,OUT017,1672.18283
FDR16,OUT017,3232.89745
NCP41,OUT049,1703.776706
FDJ27,OUT013,1682.984092
FDA07,OUT017,2019.545392
FDK55,OUT049,1339.979816
FDM33,OUT049,3573.349197
FDY46,OUT046,2984.804559
FDD36,OUT046,1834.071668
FDB12,OUT027,2710.867413
FDF28,OUT019,214.9650018
NCE07,OUT019,278.6449894
FDW50,OUT027,4112.154632
NCW18,OUT017,3695.677942
NCJ17,OUT019,278.3394632
DRZ24,OUT010,212.8015981
FDS07,OUT035,1893.599909
NCW05,OUT010,253.7403727
FDZ22,OUT018,1105.564353
FDK02,OUT046,1838.937318
FDZ45,OUT027,4935.956346
FDL25,OUT046,1479.411584
FDS08,OUT045,2739.52587
NCZ42,OUT027,5673.323354
FDX57,OUT035,1525.341745
FDF21,OUT046,2981.154266
FDJ56,OUT018,1353.800646
FDX10,OUT013,592.722958
DRG48,OUT035,2477.513265
DRN37,OUT046,2591.519068
NCY41,OUT018,406.1910248
FDN28,OUT045,1583.966071
FDE34,OUT045,2872.520281
FDR10,OUT045,2504.187023
FDC32,OUT017,1483.451656
DRG13,OUT046,2551.691977
FDP59,OUT049,1654.597476
NCT53,OUT010,335.5361433
FDL57,OUT027,5766.319704
FDN32,OUT010,436.4698237
FDK09,OUT018,3350.676828
FDA52,OUT010,367.5986459
FDC57,OUT049,2981.154266
FDI09,OUT035,3975.17841
NCB07,OUT046,2985.805257
FDP26,OUT035,1642.002733
FDP40,OUT027,2720.803009
FDL15,OUT013,2402.963493
FDV07,OUT046,1674.411893
FDS03,OUT017,1020.035469
FDE50,OUT049,2996.103032
FDQ15,OUT017,1308.948596
FDQ33,OUT010,291.8968679
FDT22,OUT013,833.2985154
DRO35,OUT035,1880.679687
FDJ41,OUT049,3857.239309
FDQ27,OUT035,1702.468445
FDC26,OUT017,1755.896955
NCF43,OUT027,3427.182729
NCR50,OUT035,2477.513265
FDE39,OUT018,1744.038559
FDN49,OUT027,1135.466953
DRG11,OUT035,1704.374399
NCA18,OUT049,1819.122901
FDM36,OUT018,2486.364146
FDW32,OUT017,1303.706834
NCQ18,OUT010,191.8909554
FDX14,OUT027,2212.948922
FDD46,OUT017,2408.920352
FDI34,OUT019,478.1097322
NCJ17,OUT035,1273.354907
FDB52,OUT035,4116.977756
FDV55,OUT018,2144.662548
FDC57,OUT046,2981.154266
FDB29,OUT046,1822.773195
NCO43,OUT035,1626.90636
FDG44,OUT045,783.0090018
FDJ34,OUT045,1967.003952
FDH40,OUT049,1273.946984
NCD07,OUT027,2715.956663
FDB41,OUT017,746.245725
FDH47,OUT018,1336.462804
DRK37,OUT035,3032.748292
FDM25,OUT019,361.9400125
NCX06,OUT045,2938.495657
NCS05,OUT017,2069.400244
FDS39,OUT045,2092.069241
FDC47,OUT027,5643.911814
FDG20,OUT013,2798.004842
DRL23,OUT017,1669.365029
FDY33,OUT013,2551.496622
NCH18,OUT045,3685.776208
FDX47,OUT035,2569.852164
NCB06,OUT045,2496.265157
FDP36,OUT049,753.8252771
FDW44,OUT018,2475.908003
NCU41,OUT018,2692.663464
NCS17,OUT046,1480.815068
FDD46,OUT035,2500.589101
FDE45,OUT017,2802.240269
FDI09,OUT017,3707.756655
NCJ54,OUT010,479.5132164
NCA29,OUT018,2481.453412
NCN41,OUT027,3296.880526
FDY34,OUT035,2621.322639
NCG55,OUT035,1883.497488
DRM49,OUT046,647.5098466
NCB42,OUT049,1868.302131
FDE58,OUT045,1767.54173
DRJ25,OUT013,749.9897534
FDS47,OUT010,253.4649171
FDY21,OUT049,2984.401772
NCI54,OUT013,1659.443822
FDO24,OUT017,2552.729726
FDY43,OUT035,2847.352059
FDF35,OUT018,1497.668389
NCP29,OUT019,161.6039444
FDN28,OUT027,2705.5408
FDJ50,OUT018,588.1363459
FDQ14,OUT027,3995.366271
FDC37,OUT035,1718.972063
FDN08,OUT046,1823.773892
FDD04,OUT035,2211.420983
FDW34,OUT018,3287.923246
FDP04,OUT017,996.4152233
NCG07,OUT017,2987.441147
NCN14,OUT018,2750.141815
FDJ16,OUT045,803.674612
NCM42,OUT045,1610.606757
NCF19,OUT046,738.8572055
FDY21,OUT018,2748.738331
FDY19,OUT035,1883.497488
FDV09,OUT045,2360.377649
FDA28,OUT013,2037.398844
FDC38,OUT018,1827.715186
FDL28,OUT045,3658.570391
NCH43,OUT049,3320.322868
NCN53,OUT045,554.3950675
NCW05,OUT017,1660.48157
NCO30,OUT018,2685.434547
FDT04,OUT019,45.6429869
FDB27,OUT018,2684.847814
NCK07,OUT013,2590.518371
NCA53,OUT013,783.7525915
FDB33,OUT018,2234.873819
FDU37,OUT017,1285.212972
FDR13,OUT035,1892.267798
FDE45,OUT049,2799.603681
FDV37,OUT017,2988.441844
FDX44,OUT019,259.4308477
NCL06,OUT017,3893.157193
FDJ28,OUT045,2923.77134
FDX55,OUT049,3315.671877
NCK17,OUT018,431.4809016
FDH52,OUT035,1012.248022
FDN13,OUT027,2586.056482
FDK44,OUT018,2546.089307
FDU16,OUT046,1265.230488
FDZ07,OUT017,927.2975428
NCN06,OUT027,4118.457415
FDH02,OUT010,178.771286
NCW18,OUT045,3708.443496
FDH57,OUT013,2022.430773
FDV35,OUT045,2352.455783
NCU29,OUT013,2452.215487
NCP02,OUT046,829.2663328
FDN44,OUT013,2561.794398
FDX03,OUT018,416.9431093
FDR11,OUT010,302.6834545
FDA36,OUT046,3000.968683
FDP58,OUT027,5253.907047
FDH31,OUT045,1424.707629
FDH34,OUT035,3040.006884
FDS13,OUT035,4062.786372
FDT01,OUT018,2911.555891
FDY09,OUT049,2809.706102
FDV33,OUT027,5731.706296
NCW29,OUT010,239.8232969
NCN17,OUT045,1591.859848
FDX01,OUT046,1834.071668
FDL03,OUT049,2994.5872
DRL59,OUT049,837.7470045
DRM11,OUT027,5560.003403
FDA43,OUT049,2981.154266
FDZ56,OUT010,318.515796
FDI44,OUT018,1206.324924
FDB50,OUT013,1258.806611
FDU15,OUT019,47.0375592
NCJ19,OUT019,100.9945685
FDD48,OUT013,1818.447279
NCW42,OUT035,3716.737004
FDL24,OUT017,2812.342689
NCB30,OUT013,2996.103032
FDK25,OUT013,2798.004842
FDW28,OUT049,2985.805257
FDD47,OUT017,2800.64143
FDK16,OUT019,175.5908073
FDW37,OUT046,1479.411584
FDA48,OUT035,3689.26347
FDA14,OUT017,2397.966578
FDV15,OUT013,1682.984092
FDN22,OUT049,3751.786241
NCD55,OUT045,610.1504713
FDY43,OUT013,2698.379968
NCU05,OUT017,1267.867075
FDF10,OUT035,2398.147782
FDR39,OUT018,2747.100871
FDG40,OUT013,593.1459224
FDZ28,OUT019,240.823994
FDE02,OUT045,1425.583603
FDU60,OUT049,2794.757336
FDM21,OUT013,3846.00596
FDV52,OUT019,219.8637158
NCW06,OUT013,2984.804559
FDX36,OUT035,3726.916144
FDT35,OUT027,4430.866089
NCL19,OUT010,273.9286189
NCD31,OUT046,2561.794398
FDE53,OUT019,289.9716661
FDW58,OUT019,207.7164127
DRF48,OUT046,3000.968683
FDW57,OUT035,2789.86886
DRH13,OUT017,1672.18283
FDT33,OUT013,2698.575322
DRK47,OUT027,5438.998998
FDY22,OUT010,313.4161242
FDC35,OUT019,422.5629474
FDO03,OUT013,3802.186534
FDF24,OUT045,1261.713506
FDF56,OUT018,2546.089307
FDD28,OUT013,824.9223897
FDG53,OUT027,3411.018605
FDO27,OUT019,120.7792873
NCF54,OUT018,2490.01444
FDC20,OUT027,1515.350144
FDU10,OUT046,634.6203677
DRA24,OUT018,2243.298787
FDA02,OUT010,233.9506081
FDG10,OUT017,843.2013928
FDW39,OUT010,385.5108345
FDP04,OUT019,152.1684114
NCM55,OUT013,2985.805257
FDG47,OUT045,3870.77396
NCU41,OUT017,2987.441147
NCK31,OUT017,772.3477308
FDZ46,OUT045,1604.017002
FDU13,OUT027,4006.320045
NCF19,OUT045,709.5807923
NCJ43,OUT013,2808.373991
NCJ05,OUT045,2351.455086
FDS04,OUT027,3296.477739
FDX28,OUT010,201.5050327
FDB41,OUT027,1278.242855
FDG53,OUT046,2144.759625
FDL15,OUT010,318.4394608
FDQ08,OUT049,976.9916864
DRN36,OUT013,1477.398013
FDI46,OUT013,3784.293609
FDG16,OUT027,5165.248526
FDV32,OUT013,987.1554315
FDF44,OUT010,240.823994
FDK04,OUT018,668.3662626
NCA41,OUT013,2980.478643
FDD51,OUT017,642.4401665
NCZ53,OUT045,2972.72612
FDP01,OUT027,4003.072539
FDY25,OUT049,2942.915173
FDB17,OUT018,2475.908003
NCV54,OUT018,1647.324471
FDJ32,OUT017,992.5153625
FDA37,OUT049,2017.584427
FDG35,OUT035,2869.234343
NCM05,OUT018,3469.187617
FDG45,OUT046,3245.424289
FDH28,OUT013,642.6383467
NCE18,OUT049,3817.167316
FDH38,OUT045,1776.464293
FDR56,OUT013,2985.805257
FDH17,OUT027,2482.922975
FDD39,OUT049,3312.616601
FDB41,OUT049,747.8145412
NCR53,OUT046,3609.598387
FDX46,OUT017,830.6689845
FDV28,OUT049,607.5342253
FDA08,OUT018,2242.102736
FDH45,OUT017,660.1824657
NCS38,OUT010,222.3836193
FDD40,OUT010,432.3044674
DRM59,OUT035,2474.695464
NCJ43,OUT018,2487.651174
NCN29,OUT013,792.0082139
NCC19,OUT045,2930.573791
FDR56,OUT035,3033.748989
FDZ43,OUT049,3701.87256
FDJ32,OUT010,166.9742276
DRH03,OUT017,1473.524385
NCZ54,OUT035,2599.440355
FDE26,OUT017,2410.323836
FDS03,OUT045,988.1224687
DRZ24,OUT019,212.8015981
FDO48,OUT027,5265.608307
FDW39,OUT049,2795.880623
NCK05,OUT049,1032.874749
NCK30,OUT017,3888.506202
FDT27,OUT018,3377.347284
FDS08,OUT019,361.9400125
NCJ19,OUT049,846.2718584
FDC58,OUT045,615.016122
DRE37,OUT013,2985.805257
FDW02,OUT035,2074.252746
FDJ02,OUT010,278.9504776
FDX09,OUT045,2739.52587
FDT31,OUT010,436.4698237
FDI24,OUT049,2799.408327
FDY09,OUT045,2756.964378
FDV28,OUT045,554.9986283
DRM47,OUT049,2981.986759
FDT52,OUT019,492.2135946
FDI48,OUT018,604.3279142
FDY55,OUT017,3893.157193
FDU48,OUT013,1977.720772
FDN25,OUT045,798.7559839
FDP20,OUT049,2021.234721
FDJ15,OUT013,2991.937676
FDD04,OUT018,1848.153226
FDY58,OUT045,3678.141054
FDR37,OUT018,2693.664161
FDF44,OUT013,1977.720772
FDD32,OUT045,1238.384062
FDR57,OUT017,2523.062931
DRG39,OUT027,1512.449757
FDX15,OUT017,2577.868834
DRN37,OUT045,2496.265157
FDW40,OUT027,3427.182729
FDB32,OUT049,1488.696486
FDM40,OUT018,2053.249903
FDE39,OUT027,3290.37031
DRH49,OUT017,1280.399484
FDT46,OUT049,733.3352376
NCF06,OUT035,4158.018692
FDP07,OUT017,2988.441844
FDC04,OUT013,3697.816587
FDZ32,OUT017,1662.080409
FDD50,OUT045,2744.176861
FDU56,OUT017,2987.441147
FDV34,OUT017,1086.988721
NCY41,OUT013,616.4202882
NCK18,OUT046,2566.660049
DRH25,OUT049,771.0432546
FDT57,OUT046,3734.531607
FDV56,OUT018,1434.364605
FDV12,OUT045,1436.535543
FDN52,OUT017,1302.30335
FDX38,OUT035,751.4671229
FDE47,OUT018,1796.036283
NCO07,OUT013,3240.558638
FDV09,OUT027,4018.021305
FDZ23,OUT019,409.9796858
DRH51,OUT018,1176.909561
NCY54,OUT045,2744.176861
DRG49,OUT013,3706.523551
NCC19,OUT049,2985.805257
NCV53,OUT045,3746.639515
FDZ47,OUT019,195.8963219
NCO26,OUT018,1597.379403
NCP02,OUT045,927.7842532
NCW30,OUT018,3435.218748
NCN55,OUT046,3701.87256
FDB20,OUT010,286.6665092
DRL11,OUT013,2547.678124
DRD60,OUT045,2930.769146
FDW14,OUT010,242.1498848
FDL27,OUT010,148.9151661
FDU09,OUT018,678.1458726
DRH36,OUT027,1973.615361
FDP34,OUT027,4108.761365
FDE04,OUT017,2812.342689
FDZ57,OUT027,3298.076578
FDF02,OUT010,192.7401925
FDG28,OUT045,3671.051891
NCI31,OUT046,609.6715518
FDT43,OUT013,761.5446477
FDU20,OUT046,2032.533193
FDD53,OUT013,650.6209182
FDW15,OUT045,2344.081734
NCT53,OUT045,2495.26446
NCG55,OUT027,2647.871277
FDD48,OUT035,1877.97552
FDG47,OUT049,3890.520606
FDI21,OUT017,983.882815
FDT27,OUT017,3783.477043
DRO35,OUT013,1821.151446
FDD33,OUT017,3733.202639
FDC04,OUT035,3998.59597
FDY34,OUT013,2561.794398
DRJ49,OUT049,2032.533193
FDE05,OUT049,2402.360635
FDU31,OUT017,3333.257231
NCN19,OUT027,4931.090696
FDK56,OUT027,4919.389436
FDK58,OUT017,1660.884358
NCJ42,OUT035,1729.074484
FDZ34,OUT027,4920.79292
FDA52,OUT018,2487.651174
NCR29,OUT013,792.1212162
FDT48,OUT035,3300.086879
DRJ51,OUT019,470.4034646
NCS54,OUT046,2809.706102
FDV01,OUT035,2455.630981
DRG51,OUT027,4125.993319
NCG42,OUT013,2022.430773
FDA51,OUT049,1814.66414
FDV19,OUT010,332.2437607
NCT18,OUT045,2925.9228
NCS41,OUT045,2929.573094
FDO03,OUT046,3772.166606
FDL12,OUT010,151.3294851
FDY37,OUT010,242.9756175
FDI58,OUT049,1480.815068
FDT28,OUT018,2144.662548
NCC42,OUT010,240.823994
FDO01,OUT017,2035.169781
FDJ02,OUT013,2417.985024
FDQ04,OUT018,468.6067147
DRL47,OUT013,2019.612972
FDZ32,OUT035,1718.972063
FDC35,OUT035,3220.721396
FDX14,OUT045,1108.19846
FDZ35,OUT013,1669.546243
FDL14,OUT013,2504.801955
FDO04,OUT049,840.5648054
DRK11,OUT017,2417.803811
FDB44,OUT018,2929.890153
FDZ50,OUT049,2978.098989
FDI12,OUT027,2412.477585
FDU43,OUT017,3486.619614
FDD58,OUT010,194.1845413
FDB27,OUT017,2976.084586
FDB04,OUT018,1103.086011
NCO17,OUT013,1873.167781
FDL12,OUT017,848.9084458
DRJ13,OUT049,2546.845631
FDD57,OUT045,1431.089111
FDW19,OUT035,1718.972063
DRD27,OUT018,1350.914106
FDH27,OUT027,3995.366271
NCW30,OUT027,5733.038407
FDR40,OUT018,1113.637925
FDG05,OUT013,2551.496622
NCY41,OUT019,81.68150131
FDI38,OUT018,2906.690241
FDR20,OUT046,649.1032298
FDE09,OUT017,1672.18283
FDN50,OUT019,176.1262247
DRF27,OUT045,2354.880182
DRF51,OUT013,486.7505024
NCO02,OUT019,202.9408032
FDB51,OUT027,1711.067188
FDJ50,OUT013,800.4948042
FDN52,OUT013,1277.300473
FDX14,OUT013,1272.042235
FDT27,OUT019,503.2488408
FDV10,OUT013,644.2364048
FDU33,OUT046,647.5098466
FDU58,OUT046,2994.770921
NCP42,OUT027,4931.090696
FDL51,OUT027,5156.541562
DRH15,OUT027,1230.977367
FDU16,OUT017,1286.360938
FDW15,OUT017,2401.949787
FDQ44,OUT045,1967.199307
NCI06,OUT027,4475.461336
DRK23,OUT019,516.635464
FDC28,OUT035,1702.541209
NCY17,OUT019,144.1390341
NCV05,OUT018,2128.684438
FDM34,OUT019,239.4205098
DRD60,OUT027,4920.988275
FDT38,OUT046,1276.018083
FDQ57,OUT018,2139.751814
FDE59,OUT027,983.0947042
NCM43,OUT046,2561.794398
DRI51,OUT049,2777.352184
NCG30,OUT017,2023.468521
NCK54,OUT035,1881.200421
FDQ16,OUT019,266.3724718
FDI36,OUT013,2941.290611
FDX16,OUT027,4003.072539
FDA34,OUT046,2809.706102
FDJ48,OUT018,3225.001612
FDU47,OUT035,2012.695951
FDS39,OUT046,2149.676615
FDD11,OUT046,3778.966996
FDM16,OUT027,1973.615361
FDU56,OUT018,2692.663464
FDQ32,OUT017,2023.871308
DRK35,OUT013,641.22403
FDA58,OUT049,3697.692345
DRG48,OUT019,269.0629682
FDT59,OUT010,504.5998701
FDQ31,OUT019,257.8430766
FDS51,OUT018,813.5311188
FDW32,OUT027,2222.573614
FDI15,OUT027,5712.595229
NCV30,OUT017,1121.698452
DRG25,OUT049,2996.103032
FDT02,OUT013,588.8129441
FDO33,OUT027,2647.675922
FDP38,OUT035,774.6876052
FDZ45,OUT035,3033.748989
NCA54,OUT027,4476.657388
FDU33,OUT017,684.8149495
FDN58,OUT017,3695.677942
FDI05,OUT045,1109.80981
FDM57,OUT019,253.8654058
NCS42,OUT027,2403.848185
FDB57,OUT045,3554.789234
FDC03,OUT045,2922.867524
FDZ58,OUT013,1988.704842
NCK29,OUT045,1967.003952
NCR53,OUT045,3584.520041
FDE26,OUT027,4007.72353
FDU52,OUT049,2403.036258
FDE41,OUT027,2186.733855
FDU38,OUT018,2717.796406
FDA52,OUT017,2800.64143
FDW46,OUT046,992.2597733
DRI59,OUT035,3686.624232
FDT38,OUT035,1305.785942
FDL33,OUT018,2750.141815
FDQ01,OUT027,5651.775915
FDJ08,OUT046,2984.401772
FDQ47,OUT049,611.0340518
NCZ18,OUT013,3751.786241
FDE29,OUT017,976.7027794
FDF10,OUT027,4006.320045
FDC48,OUT049,1277.762896
FDY58,OUT013,3697.8877
NCX30,OUT010,448.788122
FDV11,OUT013,2799.408327
FDT46,OUT046,733.3352376
DRD01,OUT019,96.22725997
FDQ11,OUT013,3890.520606
NCM41,OUT017,1481.230652
NCC55,OUT013,565.5430878
FDG45,OUT027,5163.845042
NCQ54,OUT049,2713.543394
FDM34,OUT045,1967.003952
FDD17,OUT019,265.8038979
FDN38,OUT027,5653.179399
FDB53,OUT018,2145.949576
NCL06,OUT035,4191.299989
NCV18,OUT019,271.6303243
FDX25,OUT013,3000.968683
FDB39,OUT046,822.756117
FDC33,OUT049,2985.805257
NCO14,OUT018,417.574187
FDA58,OUT027,5436.256971
NCQ02,OUT017,3003.60527
NCR53,OUT017,3698.925448
FDN52,OUT046,1299.666763
FDG26,OUT046,3875.57539
FDE23,OUT027,1308.643772
DRI37,OUT013,833.2985154
DRH37,OUT018,2283.321233
FDO01,OUT035,2092.061435
FDK45,OUT049,1823.969247
FDP23,OUT049,3320.518223
FDM33,OUT035,3468.361666
FDD36,OUT017,2002.639902
FDL56,OUT017,1302.30335
FDT27,OUT010,503.2488408
FDG52,OUT017,638.2695274
NCL42,OUT035,4019.082798
DRJ24,OUT046,2984.401772
FDV38,OUT046,795.9466
FDT35,OUT045,2744.176861
FDY51,OUT045,3290.230511
FDC37,OUT017,1662.080409
NCP43,OUT013,2922.425134
FDO33,OUT045,1613.757243
FDW04,OUT018,1791.189938
NCC31,OUT046,2417.985024
FDK22,OUT049,3330.620644
FDJ50,OUT017,843.2013928
FDV13,OUT017,1347.665775
DRL60,OUT017,2419.2895
FDW03,OUT017,1665.801348
FDY27,OUT035,2845.903687
FDB39,OUT027,1488.908908
FDU59,OUT045,2496.265157
FDZ57,OUT049,2037.398844
FDO21,OUT049,3621.299646
FDS43,OUT018,2690.300198
FDU28,OUT010,409.9796858
FDC51,OUT010,246.9564132
FDW16,OUT010,171.3855807
FDP32,OUT010,239.4205098
FDB60,OUT019,410.382473
NCQ30,OUT046,1998.671203
FDD26,OUT049,2985.805257
FDI44,OUT045,1281.470926
DRH23,OUT046,843.4540574
FDO44,OUT046,1659.248467
FDG04,OUT046,3000.968683
FDM32,OUT027,2526.314201
FDM09,OUT013,2799.408327
FDZ47,OUT013,1562.735511
FDM40,OUT027,3410.615818
FDY48,OUT017,1672.18283
NCM30,OUT045,611.0075178
FDX36,OUT010,485.1718499
DRF03,OUT017,625.240067
FDN51,OUT049,3928.859791
FDM57,OUT049,1273.946984
FDB35,OUT049,1476.164077
FDY13,OUT027,2200.883233
FDA37,OUT017,2020.221014
NCX53,OUT017,2192.925148
FDD59,OUT018,1113.046914
FDX10,OUT019,52.8748073
FDC03,OUT018,2689.498804
FDW43,OUT035,3815.31964
FDW10,OUT046,2799.408327
FDY14,OUT027,5758.613437
FDV43,OUT045,654.3085807
FDO40,OUT013,2402.360635
FDP46,OUT027,2404.361921
NCE43,OUT019,363.8218402
FDD05,OUT035,2059.531556
FDJ60,OUT010,335.5361433
DRE27,OUT018,1332.297448
FDO11,OUT035,4091.330888
DRG11,OUT027,2600.683023
FDK33,OUT010,485.6911501
DRM23,OUT045,2741.35906
FDJ02,OUT027,4018.021305
NCZ05,OUT045,1599.366011
NCL30,OUT013,2021.234721
FDZ19,OUT018,2547.492791
FDM45,OUT049,2022.235418
FDO36,OUT046,2814.571753
NCK31,OUT045,715.9751929
DRJ37,OUT045,2347.804792
FDP24,OUT018,1791.608651
FDF46,OUT013,1823.773892
FDX46,OUT019,95.05655768
NCL18,OUT045,2930.573791
FDJ26,OUT013,3230.260863
FDJ07,OUT045,1770.082811
FDY15,OUT013,2398.577497
DRG01,OUT045,1106.125118
FDF58,OUT045,962.1263137
FDZ14,OUT019,233.1177265
FDP31,OUT049,1008.118236
FDH45,OUT013,652.8689523
FDA09,OUT010,431.3798221
FDW31,OUT035,2991.433741
FDA57,OUT046,631.7003726
NCE55,OUT035,2789.86886
FDC17,OUT019,484.3590388
FDC59,OUT013,927.6456836
FDA22,OUT013,2698.379968
FDK52,OUT035,3759.040669
NCM26,OUT046,2417.985024
NCT53,OUT035,2638.462103
FDW45,OUT018,2149.508894
NCI18,OUT035,3918.498153
FDE38,OUT018,2218.902823
FDF08,OUT019,256.4395923
FDY58,OUT010,479.5132164
FDF58,OUT019,149.5942249
FDX39,OUT017,3228.173695
FDB44,OUT049,3240.558638
FDF28,OUT013,2022.430773
FDE39,OUT013,1816.262979
FDT37,OUT018,3342.493392
FDZ45,OUT017,3232.89745
FDO40,OUT035,2461.888876
FDM57,OUT027,2213.944214
DRG36,OUT017,2802.044914
FDY36,OUT010,183.4256722
DRL60,OUT027,4018.021305
FDS25,OUT019,269.945816
DRF49,OUT027,2720.607654
FDP16,OUT045,3672.247943
FDS60,OUT049,2922.425134
FDU15,OUT027,1080.038976
FDK43,OUT046,2026.151711
FDN25,OUT046,828.0323971
FDE53,OUT049,1669.546243
FDB22,OUT013,2508.725084
FDE39,OUT017,1984.831214
FDX35,OUT035,3876.553883
NCG54,OUT049,2799.408327
FDH27,OUT035,2443.273723
NCK42,OUT013,3240.558638
FDS25,OUT049,1657.844983
FDI10,OUT018,2447.886504
FDU35,OUT035,1627.907057
FDI04,OUT017,3232.89745
DRK23,OUT035,3990.774272
FDB53,OUT019,274.8904152
FDY02,OUT049,3786.425246
FDM60,OUT035,657.2468857
NCJ31,OUT010,672.175729
DRP35,OUT017,2022.054204
NCQ30,OUT018,1786.279203
DRL11,OUT010,318.2755905
FDU01,OUT013,2996.103032
FDR39,OUT035,3000.834588
FDO08,OUT046,2546.845631
FDC02,OUT045,3870.77396
NCZ29,OUT035,2070.17915
FDF29,OUT010,241.0193486
FDZ23,OUT017,2988.441844
NCU53,OUT018,2200.788184
NCW30,OUT013,3857.239309
NCM26,OUT027,4018.021305
FDV50,OUT027,3288.771472
FDW15,OUT049,2399.3132
FDI35,OUT027,4920.988275
FDO11,OUT017,3781.603584
FDN48,OUT046,1476.164077
NCA17,OUT049,2406.686551
NCN54,OUT013,1264.026007
FDP22,OUT013,751.3932377
NCB54,OUT035,2069.178453
FDD08,OUT045,462.6803562
DRM48,OUT010,66.69248639
FDG41,OUT027,2710.867413
FDE44,OUT027,1334.281845
FDE26,OUT035,2455.630981
NCS38,OUT013,1838.937318
NCJ54,OUT018,3308.54549
FDI40,OUT019,186.3915291
FDN45,OUT018,3242.446242
FDU43,OUT046,3701.87256
FDI04,OUT010,410.8238187
NCC07,OUT018,1434.364605
NCC07,OUT019,227.4619016
NCD18,OUT045,3677.945699
FDU55,OUT035,4190.900002
FDX59,OUT035,601.1980981
FDR52,OUT049,2985.805257
NCP17,OUT013,1001.45855
FDQ32,OUT045,1966.003255
NCT17,OUT049,3009.54146
FDO10,OUT049,845.4304561
FDE32,OUT049,611.3207518
FDN44,OUT045,2504.187023
FDH02,OUT035,1387.713666
FDK60,OUT013,1562.735511
FDS24,OUT019,256.4395923
FDL03,OUT010,412.1805587
FDB46,OUT027,5165.248526
FDO48,OUT049,3621.299646
FDZ39,OUT049,1663.16476
FDT02,OUT027,967.5359285
FDC50,OUT013,1479.411584
FDP39,OUT035,782.3547685
DRG15,OUT018,742.3335816
FDP10,OUT018,1497.668389
FDF53,OUT027,4870.643357
FDN34,OUT045,2743.176164
FDK02,OUT045,1967.003952
FDC23,OUT045,2752.098728
FDJ10,OUT019,236.7913217
FDE53,OUT035,1729.074484
FDR25,OUT035,4060.973402
FDW50,OUT046,2543.790355
FDS09,OUT049,747.4407637
FDW49,OUT010,360.5365282
FDU51,OUT046,2824.547435
FDF28,OUT018,1796.036283
NCY30,OUT018,2482.785523
FDD44,OUT045,3870.77396
FDX09,OUT017,2797.393923
NCF30,OUT013,2020.831934
FDZ50,OUT019,402.2734183
FDW37,OUT013,1337.49006
FDD11,OUT049,3823.90464
DRH39,OUT018,1105.504301
FDA36,OUT049,3000.968683
NCG43,OUT049,1480.815068
FDF02,OUT035,1707.1922
FDP57,OUT027,2709.866716
NCE42,OUT017,3728.336988
NCR38,OUT027,5651.775915
FDP03,OUT019,264.5596184
FDO51,OUT035,692.8705312
NCQ42,OUT046,2022.430773
NCM41,OUT046,1478.594065
FDH48,OUT027,2205.227717
DRF60,OUT046,3696.691648
FDJ27,OUT035,1674.848109
FDQ14,OUT013,2355.466335
FDN27,OUT017,1835.192423
NCQ02,OUT046,3000.968683
FDJ33,OUT049,2022.235418
FDP07,OUT027,4920.79292
DRE01,OUT049,3705.120067
FDU36,OUT045,1522.10628
FDL28,OUT017,3695.677942
NCX53,OUT046,2190.288561
FDZ39,OUT013,1663.16476
NCP42,OUT013,2996.103032
FDJ14,OUT035,1296.232283
FDK04,OUT049,829.2663328
NCC19,OUT017,2988.441844
FDS09,OUT018,618.1399858
FDZ02,OUT046,1555.224598
FDD35,OUT018,1787.611315
NCY42,OUT017,2420.621611
FDB05,OUT045,3672.052588
FDF20,OUT035,3045.528852
NCO41,OUT018,1294.773596
FDC40,OUT027,2179.027587
FDV58,OUT045,2930.573791
FDZ57,OUT045,1967.199307
DRM35,OUT046,2796.590526
DRN36,OUT018,1277.971579
FDQ13,OUT046,1277.762896
DRO35,OUT010,206.7362905
NCD43,OUT035,1729.074484
FDA51,OUT018,1648.288216
NCX17,OUT027,5643.911814
NCZ17,OUT049,640.089357
FDR11,OUT027,4118.457415
FDW34,OUT049,3706.718906
FDN50,OUT017,1491.333073
FDS09,OUT046,747.4407637
FDS48,OUT018,2139.751814
FDL44,OUT049,2561.794398
DRF48,OUT018,2692.663464
FDA14,OUT018,2141.78422
NCD30,OUT049,1488.696486
FDI16,OUT017,757.3032668
NCG06,OUT035,4138.976301
DRZ24,OUT035,2037.649272
NCS17,OUT045,1425.583603
FDB37,OUT045,3728.011984
FDE10,OUT035,2070.17915
FDC57,OUT045,2925.9228
FDM12,OUT018,2693.664161
FDE24,OUT049,2022.235418
FDW22,OUT045,3259.764789
DRD01,OUT027,1402.445071
NCZ18,OUT027,5615.26953
FDN49,OUT045,596.6719837
FDR22,OUT035,1893.599909
FDV08,OUT019,103.4713514
FDY39,OUT046,2981.081501
FDV36,OUT049,2032.533193
FDO60,OUT045,652.6954067
FDU04,OUT027,3313.04465
FDR20,OUT027,1327.242681
